MOFName,1,2,3,4
mof_unit_pretest_81,-0.04597878083586693,0.3419409692287445,0.28769782185554504,0.03627823293209076
mof_unit_pretest_82,0.37658417224884033,0.37658417224884033,-0.07971920073032379,-0.07971920073032379
mof_unit_pretest_83,0.32581233978271484,0.32581233978271484,-0.17217916250228882,-0.17217916250228882
mof_unit_pretest_84,-0.016140976920723915,-0.016140976920723915,0.00451088510453701,0.00451088510453701
mof_unit_pretest_85,0.4799885153770447,-0.45726701617240906,-0.3693664073944092,-0.3619528114795685
mof_unit_pretest_86,-0.40983179211616516,0.2634733319282532,-0.47551995515823364,0.4522854685783386
mof_unit_pretest_87,0.150532528758049,-0.016140976920723915,0.047682758420705795,0.00451088510453701
mof_unit_pretest_88,-0.45726701617240906,-0.45726701617240906,-0.3619528114795685,-0.3619528114795685
mof_unit_pretest_89,-0.40983179211616516,0.32581233978271484,-0.47551995515823364,-0.17217916250228882
mof_unit_pretest_90,-0.45726701617240906,-0.40983179211616516,-0.3619528114795685,-0.47551995515823364
mof_unit_pretest_91,0.150532528758049,0.2634733319282532,0.047682758420705795,0.4522854685783386
mof_unit_pretest_92,-0.04597878083586693,-0.04597878083586693,0.28769782185554504,0.28769782185554504
mof_unit_pretest_93,0.40697798132896423,-0.04597878083586693,-0.2973637580871582,0.28769782185554504
mof_unit_pretest_94,-0.45726701617240906,-0.23682111501693726,-0.3619528114795685,-0.08986315876245499
mof_unit_pretest_95,-0.40983179211616516,-0.40983179211616516,-0.47551995515823364,-0.47551995515823364
mof_unit_pretest_96,-0.11213474720716476,-0.2175360471010208,-0.09672962129116058,0.3269317150115967
mof_unit_pretest_97,-0.36988916993141174,0.32581233978271484,-0.19770412147045135,-0.17217916250228882
mof_unit_pretest_98,-0.24527089297771454,0.32581233978271484,-0.186864972114563,-0.17217916250228882
mof_unit_pretest_99,-0.40983179211616516,-0.45726701617240906,-0.47551995515823364,-0.3619528114795685
mof_unit_pretest_100,-0.23682111501693726,0.3296884596347809,-0.08986315876245499,0.4425395131111145
mof_unit_pretest_101,-0.016140976920723915,0.3296884596347809,0.00451088510453701,0.4425395131111145
mof_unit_pretest_102,-0.23682111501693726,0.40697798132896423,-0.08986315876245499,-0.2973637580871582
mof_unit_pretest_103,-0.24527089297771454,0.3419409692287445,-0.186864972114563,0.03627823293209076
mof_unit_pretest_104,0.150532528758049,0.2634733319282532,0.047682758420705795,0.4522854685783386
mof_unit_pretest_105,0.4799885153770447,0.4799885153770447,-0.3693664073944092,-0.3693664073944092
mof_unit_pretest_106,-0.04597878083586693,-0.04597878083586693,0.28769782185554504,0.28769782185554504
mof_unit_pretest_107,-0.04597878083586693,0.3419409692287445,0.28769782185554504,0.03627823293209076
mof_unit_pretest_108,0.37658417224884033,0.37658417224884033,-0.07971920073032379,-0.07971920073032379
mof_unit_pretest_109,0.36768245697021484,0.36768245697021484,0.2525019347667694,0.2525019347667694
mof_unit_pretest_110,0.3296884596347809,0.3296884596347809,0.4425395131111145,0.4425395131111145
mof_unit_pretest_111,-0.016140976920723915,0.2634733319282532,0.00451088510453701,0.4522854685783386
mof_unit_pretest_112,0.007577620446681976,0.007577620446681976,-0.23846283555030823,-0.23846283555030823
mof_unit_pretest_113,0.36768245697021484,0.36768245697021484,0.2525019347667694,0.2525019347667694
mof_unit_pretest_114,-0.24527089297771454,0.3296884596347809,-0.186864972114563,0.4425395131111145
mof_unit_pretest_115,-0.36988916993141174,-0.36988916993141174,-0.19770412147045135,-0.19770412147045135
mof_unit_pretest_116,-0.2175360471010208,-0.37235793471336365,0.3269317150115967,-0.04754272848367691
mof_unit_pretest_117,0.150532528758049,0.32581233978271484,0.047682758420705795,-0.17217916250228882
mof_unit_pretest_118,-0.2175360471010208,-0.23682111501693726,0.3269317150115967,-0.08986315876245499
mof_unit_pretest_119,0.007577620446681976,0.36768245697021484,-0.23846283555030823,0.2525019347667694
mof_unit_pretest_120,0.32581233978271484,0.37658417224884033,-0.17217916250228882,-0.07971920073032379
mof_unit_pretest_121,0.3419409692287445,0.40697798132896423,0.03627823293209076,-0.2973637580871582
mof_unit_pretest_122,0.150532528758049,0.36768245697021484,0.047682758420705795,0.2525019347667694
mof_unit_pretest_123,0.36768245697021484,-0.016140976920723915,0.2525019347667694,0.00451088510453701
mof_unit_pretest_124,-0.24527089297771454,-0.24527089297771454,-0.186864972114563,-0.186864972114563
mof_unit_pretest_125,-0.11213474720716476,0.150532528758049,-0.09672962129116058,0.047682758420705795
mof_unit_pretest_126,0.32581233978271484,0.32581233978271484,-0.17217916250228882,-0.17217916250228882
mof_unit_pretest_127,-0.2175360471010208,0.4799885153770447,0.3269317150115967,-0.3693664073944092
mof_unit_pretest_128,-0.24527089297771454,-0.37235793471336365,-0.186864972114563,-0.04754272848367691
mof_unit_pretest_129,-0.40983179211616516,-0.36988916993141174,-0.47551995515823364,-0.19770412147045135
mof_unit_pretest_130,0.32581233978271484,-0.40983179211616516,-0.17217916250228882,-0.47551995515823364
mof_unit_pretest_131,0.4799885153770447,0.4799885153770447,-0.3693664073944092,-0.3693664073944092
mof_unit_pretest_132,-0.04597878083586693,-0.04597878083586693,0.28769782185554504,0.28769782185554504
mof_unit_pretest_133,-0.04597878083586693,-0.36988916993141174,0.28769782185554504,-0.19770412147045135
mof_unit_pretest_134,0.2634733319282532,0.2634733319282532,0.4522854685783386,0.4522854685783386
mof_unit_pretest_135,-0.24527089297771454,0.3419409692287445,-0.186864972114563,0.03627823293209076
mof_unit_pretest_136,0.2634733319282532,-0.45726701617240906,0.4522854685783386,-0.3619528114795685
mof_unit_pretest_137,0.32581233978271484,0.2634733319282532,-0.17217916250228882,0.4522854685783386
mof_unit_pretest_138,-0.24527089297771454,0.2634733319282532,-0.186864972114563,0.4522854685783386
mof_unit_pretest_139,0.3419409692287445,0.3419409692287445,0.03627823293209076,0.03627823293209076
mof_unit_pretest_140,0.150532528758049,0.150532528758049,0.047682758420705795,0.047682758420705795
mof_unit_pretest_141,0.32581233978271484,0.37658417224884033,-0.17217916250228882,-0.07971920073032379
mof_unit_pretest_142,0.37658417224884033,0.37658417224884033,-0.07971920073032379,-0.07971920073032379
mof_unit_pretest_143,0.150532528758049,0.2634733319282532,0.047682758420705795,0.4522854685783386
mof_unit_pretest_144,-0.04597878083586693,-0.24527089297771454,0.28769782185554504,-0.186864972114563
mof_unit_pretest_145,0.32581233978271484,0.32581233978271484,-0.17217916250228882,-0.17217916250228882
mof_unit_pretest_146,0.40697798132896423,0.40697798132896423,-0.2973637580871582,-0.2973637580871582
mof_unit_pretest_147,0.40697798132896423,0.40697798132896423,-0.2973637580871582,-0.2973637580871582
mof_unit_pretest_148,-0.016140976920723915,0.2634733319282532,0.00451088510453701,0.4522854685783386
mof_unit_pretest_149,0.150532528758049,0.37658417224884033,0.047682758420705795,-0.07971920073032379
mof_unit_pretest_150,0.40697798132896423,-0.45726701617240906,-0.2973637580871582,-0.3619528114795685
mof_unit_pretest_151,0.150532528758049,0.37658417224884033,0.047682758420705795,-0.07971920073032379
mof_unit_pretest_152,-0.37235793471336365,0.32581233978271484,-0.04754272848367691,-0.17217916250228882
mof_unit_pretest_153,0.32581233978271484,-0.23682111501693726,-0.17217916250228882,-0.08986315876245499
mof_unit_pretest_154,-0.40983179211616516,0.3296884596347809,-0.47551995515823364,0.4425395131111145
mof_unit_pretest_155,0.32581233978271484,0.32581233978271484,-0.17217916250228882,-0.17217916250228882
mof_unit_pretest_156,-0.23682111501693726,-0.016140976920723915,-0.08986315876245499,0.00451088510453701
mof_unit_pretest_157,0.2634733319282532,0.32581233978271484,0.4522854685783386,-0.17217916250228882
mof_unit_pretest_158,0.36768245697021484,-0.04597878083586693,0.2525019347667694,0.28769782185554504
mof_unit_pretest_159,0.4799885153770447,0.150532528758049,-0.3693664073944092,0.047682758420705795
mof_unit_pretest_160,-0.04597878083586693,-0.37235793471336365,0.28769782185554504,-0.04754272848367691
mof_unit_pretest_161,-0.40983179211616516,-0.04597878083586693,-0.47551995515823364,0.28769782185554504
mof_unit_pretest_162,0.36768245697021484,-0.2175360471010208,0.2525019347667694,0.3269317150115967
mof_unit_pretest_163,-0.04597878083586693,-0.016140976920723915,0.28769782185554504,0.00451088510453701
mof_unit_pretest_164,-0.23682111501693726,-0.40983179211616516,-0.08986315876245499,-0.47551995515823364
mof_unit_pretest_165,-0.37235793471336365,-0.04597878083586693,-0.04754272848367691,0.28769782185554504
mof_unit_pretest_166,-0.23682111501693726,0.2634733319282532,-0.08986315876245499,0.4522854685783386
mof_unit_pretest_167,-0.016140976920723915,-0.24527089297771454,0.00451088510453701,-0.186864972114563
mof_unit_pretest_168,0.3296884596347809,-0.24527089297771454,0.4425395131111145,-0.186864972114563
mof_unit_pretest_169,0.2634733319282532,0.4799885153770447,0.4522854685783386,-0.3693664073944092
mof_unit_pretest_170,0.37658417224884033,0.37658417224884033,-0.07971920073032379,-0.07971920073032379
mof_unit_pretest_171,0.32581233978271484,-0.016140976920723915,-0.17217916250228882,0.00451088510453701
mof_unit_pretest_172,-0.016140976920723915,-0.23682111501693726,0.00451088510453701,-0.08986315876245499
mof_unit_pretest_173,0.4799885153770447,0.2634733319282532,-0.3693664073944092,0.4522854685783386
mof_unit_pretest_174,0.40697798132896423,-0.016140976920723915,-0.2973637580871582,0.00451088510453701
mof_unit_pretest_175,-0.23682111501693726,-0.23682111501693726,-0.08986315876245499,-0.08986315876245499
mof_unit_pretest_176,0.3296884596347809,-0.2175360471010208,0.4425395131111145,0.3269317150115967
mof_unit_pretest_177,0.3419409692287445,-0.36988916993141174,0.03627823293209076,-0.19770412147045135
mof_unit_pretest_178,0.37658417224884033,0.2634733319282532,-0.07971920073032379,0.4522854685783386
mof_unit_pretest_179,0.3419409692287445,0.40697798132896423,0.03627823293209076,-0.2973637580871582
mof_unit_pretest_180,0.150532528758049,0.3296884596347809,0.047682758420705795,0.4425395131111145
mof_unit_pretest_181,-0.2175360471010208,0.36768245697021484,0.3269317150115967,0.2525019347667694
mof_unit_pretest_182,-0.2175360471010208,-0.40983179211616516,0.3269317150115967,-0.47551995515823364
mof_unit_pretest_183,0.40697798132896423,-0.016140976920723915,-0.2973637580871582,0.00451088510453701
mof_unit_pretest_184,-0.37235793471336365,0.4799885153770447,-0.04754272848367691,-0.3693664073944092
mof_unit_pretest_185,0.40697798132896423,0.4799885153770447,-0.2973637580871582,-0.3693664073944092
mof_unit_pretest_186,-0.45726701617240906,-0.24527089297771454,-0.3619528114795685,-0.186864972114563
mof_unit_pretest_187,0.2634733319282532,-0.2175360471010208,0.4522854685783386,0.3269317150115967
mof_unit_pretest_188,0.2634733319282532,-0.45726701617240906,0.4522854685783386,-0.3619528114795685
mof_unit_pretest_189,0.2634733319282532,-0.24527089297771454,0.4522854685783386,-0.186864972114563
mof_unit_pretest_190,0.3296884596347809,-0.04597878083586693,0.4425395131111145,0.28769782185554504
mof_unit_pretest_191,-0.45726701617240906,-0.45726701617240906,-0.3619528114795685,-0.3619528114795685
0,0.0,0.0,0.0,
mof_unit_pretest_193,-0.016140976920723915,0.40697798132896423,0.00451088510453701,-0.2973637580871582
mof_unit_pretest_194,-0.37235793471336365,-0.24527089297771454,-0.04754272848367691,-0.186864972114563
mof_unit_pretest_195,-0.016140976920723915,0.3296884596347809,0.00451088510453701,0.4425395131111145
mof_unit_pretest_196,0.4799885153770447,0.4799885153770447,-0.3693664073944092,-0.3693664073944092
mof_unit_pretest_197,0.4799885153770447,0.2634733319282532,-0.3693664073944092,0.4522854685783386
mof_unit_pretest_198,-0.40983179211616516,-0.40983179211616516,-0.47551995515823364,-0.47551995515823364
mof_unit_pretest_199,0.3419409692287445,-0.24527089297771454,0.03627823293209076,-0.186864972114563
mof_unit_pretest_200,0.2634733319282532,-0.23682111501693726,0.4522854685783386,-0.08986315876245499
mof_unit_pretest_201,0.40697798132896423,0.40697798132896423,-0.2973637580871582,-0.2973637580871582
mof_unit_pretest_202,-0.04597878083586693,0.32581233978271484,0.28769782185554504,-0.17217916250228882
mof_unit_pretest_203,-0.40983179211616516,0.37658417224884033,-0.47551995515823364,-0.07971920073032379
mof_unit_pretest_204,-0.11213474720716476,0.150532528758049,-0.09672962129116058,0.047682758420705795
mof_unit_pretest_205,0.3296884596347809,-0.36988916993141174,0.4425395131111145,-0.19770412147045135
mof_unit_pretest_206,0.40697798132896423,0.40697798132896423,-0.2973637580871582,-0.2973637580871582
mof_unit_pretest_207,0.007577620446681976,0.007577620446681976,-0.23846283555030823,-0.23846283555030823
mof_unit_pretest_208,-0.23682111501693726,0.2634733319282532,-0.08986315876245499,0.4522854685783386
mof_unit_pretest_209,-0.40983179211616516,-0.36988916993141174,-0.47551995515823364,-0.19770412147045135
mof_unit_pretest_210,0.36768245697021484,0.36768245697021484,0.2525019347667694,0.2525019347667694
mof_unit_pretest_211,-0.2175360471010208,0.3296884596347809,0.3269317150115967,0.4425395131111145
mof_unit_pretest_212,0.3419409692287445,0.3419409692287445,0.03627823293209076,0.03627823293209076
mof_unit_pretest_213,-0.23682111501693726,-0.016140976920723915,-0.08986315876245499,0.00451088510453701
mof_unit_pretest_214,0.150532528758049,0.37658417224884033,0.047682758420705795,-0.07971920073032379
mof_unit_pretest_215,-0.016140976920723915,-0.45726701617240906,0.00451088510453701,-0.3619528114795685
mof_unit_pretest_216,0.2634733319282532,-0.40983179211616516,0.4522854685783386,-0.47551995515823364
mof_unit_pretest_217,-0.23682111501693726,-0.2175360471010208,-0.08986315876245499,0.3269317150115967
0,0.0,0.0,0.0,
mof_unit_pretest_219,0.37658417224884033,-0.45726701617240906,-0.07971920073032379,-0.3619528114795685
mof_unit_pretest_220,0.37658417224884033,-0.04597878083586693,-0.07971920073032379,0.28769782185554504
mof_unit_pretest_221,0.2634733319282532,-0.11213474720716476,0.4522854685783386,-0.09672962129116058
mof_unit_pretest_222,0.36768245697021484,-0.45726701617240906,0.2525019347667694,-0.3619528114795685
mof_unit_pretest_223,-0.11213474720716476,-0.11213474720716476,-0.09672962129116058,-0.09672962129116058
mof_unit_pretest_224,0.36768245697021484,-0.016140976920723915,0.2525019347667694,0.00451088510453701
mof_unit_pretest_225,-0.11213474720716476,-0.016140976920723915,-0.09672962129116058,0.00451088510453701
mof_unit_pretest_226,-0.45726701617240906,-0.016140976920723915,-0.3619528114795685,0.00451088510453701
mof_unit_pretest_227,0.36768245697021484,0.3419409692287445,0.2525019347667694,0.03627823293209076
mof_unit_pretest_228,-0.23682111501693726,-0.23682111501693726,-0.08986315876245499,-0.08986315876245499
mof_unit_pretest_229,0.40697798132896423,0.007577620446681976,-0.2973637580871582,-0.23846283555030823
mof_unit_pretest_230,-0.23682111501693726,-0.11213474720716476,-0.08986315876245499,-0.09672962129116058
mof_unit_pretest_231,-0.45726701617240906,-0.37235793471336365,-0.3619528114795685,-0.04754272848367691
mof_unit_pretest_232,0.4799885153770447,0.37658417224884033,-0.3693664073944092,-0.07971920073032379
mof_unit_pretest_233,-0.016140976920723915,-0.2175360471010208,0.00451088510453701,0.3269317150115967
mof_unit_pretest_234,0.37658417224884033,0.32581233978271484,-0.07971920073032379,-0.17217916250228882
mof_unit_pretest_235,0.150532528758049,-0.37235793471336365,0.047682758420705795,-0.04754272848367691
mof_unit_pretest_236,-0.24527089297771454,-0.24527089297771454,-0.186864972114563,-0.186864972114563
mof_unit_pretest_237,0.3296884596347809,0.4799885153770447,0.4425395131111145,-0.3693664073944092
mof_unit_pretest_238,0.3296884596347809,0.36768245697021484,0.4425395131111145,0.2525019347667694
mof_unit_pretest_239,0.2634733319282532,0.2634733319282532,0.4522854685783386,0.4522854685783386
mof_unit_pretest_240,-0.37235793471336365,0.36768245697021484,-0.04754272848367691,0.2525019347667694
mof_unit_pretest_241,-0.24527089297771454,-0.24527089297771454,-0.186864972114563,-0.186864972114563
mof_unit_pretest_242,-0.45726701617240906,0.36768245697021484,-0.3619528114795685,0.2525019347667694
mof_unit_pretest_243,-0.36988916993141174,0.007577620446681976,-0.19770412147045135,-0.23846283555030823
mof_unit_pretest_244,0.37658417224884033,-0.36988916993141174,-0.07971920073032379,-0.19770412147045135
mof_unit_pretest_245,0.40697798132896423,-0.45726701617240906,-0.2973637580871582,-0.3619528114795685
mof_unit_pretest_246,0.37658417224884033,-0.2175360471010208,-0.07971920073032379,0.3269317150115967
mof_unit_pretest_247,0.36768245697021484,0.36768245697021484,0.2525019347667694,0.2525019347667694
mof_unit_pretest_248,-0.23682111501693726,0.2634733319282532,-0.08986315876245499,0.4522854685783386
mof_unit_pretest_249,-0.23682111501693726,0.32581233978271484,-0.08986315876245499,-0.17217916250228882
mof_unit_pretest_250,-0.11213474720716476,0.36768245697021484,-0.09672962129116058,0.2525019347667694
mof_unit_pretest_251,0.3296884596347809,0.3296884596347809,0.4425395131111145,0.4425395131111145
mof_unit_pretest_252,-0.45726701617240906,0.40697798132896423,-0.3619528114795685,-0.2973637580871582
mof_unit_pretest_253,0.3296884596347809,-0.016140976920723915,0.4425395131111145,0.00451088510453701
mof_unit_pretest_254,-0.36988916993141174,0.37658417224884033,-0.19770412147045135,-0.07971920073032379
mof_unit_pretest_255,-0.40983179211616516,-0.40983179211616516,-0.47551995515823364,-0.47551995515823364
mof_unit_pretest_256,0.3296884596347809,0.4799885153770447,0.4425395131111145,-0.3693664073944092
mof_unit_pretest_257,0.007577620446681976,-0.11213474720716476,-0.23846283555030823,-0.09672962129116058
mof_unit_pretest_258,-0.2175360471010208,-0.016140976920723915,0.3269317150115967,0.00451088510453701
mof_unit_pretest_259,-0.016140976920723915,-0.45726701617240906,0.00451088510453701,-0.3619528114795685
mof_unit_pretest_260,-0.016140976920723915,-0.40983179211616516,0.00451088510453701,-0.47551995515823364
mof_unit_pretest_261,-0.11213474720716476,-0.11213474720716476,-0.09672962129116058,-0.09672962129116058
mof_unit_pretest_262,-0.37235793471336365,-0.04597878083586693,-0.04754272848367691,0.28769782185554504
mof_unit_pretest_263,0.32581233978271484,0.36768245697021484,-0.17217916250228882,0.2525019347667694
mof_unit_pretest_264,0.40697798132896423,0.150532528758049,-0.2973637580871582,0.047682758420705795
mof_unit_pretest_265,-0.45726701617240906,0.2634733319282532,-0.3619528114795685,0.4522854685783386
mof_unit_pretest_266,0.007577620446681976,-0.016140976920723915,-0.23846283555030823,0.00451088510453701
mof_unit_pretest_267,0.4799885153770447,0.4799885153770447,-0.3693664073944092,-0.3693664073944092
mof_unit_pretest_268,-0.45726701617240906,-0.24527089297771454,-0.3619528114795685,-0.186864972114563
mof_unit_pretest_269,0.2634733319282532,-0.40983179211616516,0.4522854685783386,-0.47551995515823364
mof_unit_pretest_270,0.36768245697021484,-0.04597878083586693,0.2525019347667694,0.28769782185554504
mof_unit_pretest_271,0.2634733319282532,0.3296884596347809,0.4522854685783386,0.4425395131111145
mof_unit_pretest_272,-0.2175360471010208,-0.37235793471336365,0.3269317150115967,-0.04754272848367691
mof_unit_pretest_273,-0.36988916993141174,-0.36988916993141174,-0.19770412147045135,-0.19770412147045135
mof_unit_pretest_274,0.37658417224884033,-0.36988916993141174,-0.07971920073032379,-0.19770412147045135
mof_unit_pretest_275,0.2634733319282532,-0.36988916993141174,0.4522854685783386,-0.19770412147045135
mof_unit_pretest_276,0.007577620446681976,0.007577620446681976,-0.23846283555030823,-0.23846283555030823
mof_unit_pretest_277,0.3419409692287445,0.32581233978271484,0.03627823293209076,-0.17217916250228882
mof_unit_pretest_278,-0.36988916993141174,-0.36988916993141174,-0.19770412147045135,-0.19770412147045135
mof_unit_pretest_279,-0.016140976920723915,0.3296884596347809,0.00451088510453701,0.4425395131111145
mof_unit_pretest_280,0.36768245697021484,0.36768245697021484,0.2525019347667694,0.2525019347667694
0,0.0,0.0,0.0,
mof_unit_pretest_282,0.36768245697021484,-0.11213474720716476,0.2525019347667694,-0.09672962129116058
